method,mean_intensity,std_intensity,contrast_ratio,laplacian_variance,entropy,edge_density,dynamic_range,local_contrast_consistency,filename,split,source
clahe_percentile,0.7406099,0.15951693,0.21538561472678794,108.43271623129476,6.858734837326146,0.05365467071533203,1.0,28.24440470579766,Meat_5_22_r1_c6.jpg,test,dataset_tile
mild_clahe_percentile,0.7689065,0.13951035,0.18143970911463617,87.67505438200533,6.608973438731763,0.03889751434326172,1.0,29.8959108129886,Meat_5_22_r1_c6.jpg,test,dataset_tile
percentile_only,0.80940205,0.10752753,0.13284794500224945,27.925501654476648,6.105126306040169,0.008160591125488281,1.0,40.88874333214213,Meat_5_22_r1_c6.jpg,test,dataset_tile
current_zscore,0.0012806351,0.004805555,3.749550078857099,0.1318120956339044,1.0007832689600744,0.0,0.036172822,1060.6034090783955,Meat_5_22_r8_c12.jpg,test,dataset_tile
clahe_percentile,0.68990886,0.22024322,0.3192347691422556,111.54226725360786,7.4665260247424055,0.0777597427368164,1.0,23.95569509536649,Meat_5_22_r8_c12.jpg,test,dataset_tile
mild_clahe_percentile,0.7258261,0.19785428,0.2725914817260871,93.88150680088074,7.25053041735971,0.06317424774169922,1.0,25.306162243711587,Meat_5_22_r8_c12.jpg,test,dataset_tile
percentile_only,0.78756833,0.15023609,0.19075918676438505,33.41144523341427,6.724973682967175,0.013881683349609375,1.0,34.02164299228897,Meat_5_22_r8_c12.jpg,test,dataset_tile
current_zscore,-0.006551438,0.0062057055,-0.9473725954696293,0.01840877532868035,0.5122964567548844,0.0,0.03477559,1319.5382438668628,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c2.jpg,test,dataset_tile
clahe_percentile,0.54443985,0.20262514,0.3721710810548926,51.58453806719535,7.596967082094004,0.043170928955078125,1.0,25.732968734681666,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c2.jpg,test,dataset_tile
mild_clahe_percentile,0.5560369,0.19542591,0.35146150363049006,44.544068064357816,7.46221317980087,0.03662586212158203,1.0,27.774598941329895,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c2.jpg,test,dataset_tile
percentile_only,0.5960683,0.19403207,0.3255193073106486,14.765766968207572,7.235564018396907,0.0055561065673828125,1.0,42.28251950824285,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c2.jpg,test,dataset_tile
current_zscore,-0.010326492,0.0061139646,-0.5921233385029091,0.02901458740234375,0.8246039334007602,0.0,0.037570056,673.1184109729738,meattest-7_r6_c5.jpg,test,dataset_tile
clahe_percentile,0.49205798,0.2167307,0.4404567504011586,133.97114073901184,7.743234322387478,0.12671375274658203,1.0,17.670845645345317,meattest-7_r6_c5.jpg,test,dataset_tile
mild_clahe_percentile,0.50287914,0.19839923,0.39452587996106797,111.80246526436167,7.605552435855891,0.10569477081298828,1.0,18.955861184416563,meattest-7_r6_c5.jpg,test,dataset_tile
percentile_only,0.5062969,0.16829583,0.3324047748022184,43.70753475218953,7.236903295214548,0.036769866943359375,1.0,24.46998086091236,meattest-7_r6_c5.jpg,test,dataset_tile
current_zscore,0.00065470015,0.0060475096,9.22298031197713,0.1679191589319089,0.9977981025318098,0.0,0.036638565,852.7193265168212,6 BEEF Shoulder -1_grid_5x5_r2_c3_r5_c0.jpg,test,dataset_tile
clahe_percentile,0.7391826,0.19638494,0.2656781601293368,54.92197989744818,7.101758857681142,0.03540802001953125,1.0,23.87954392904596,6 BEEF Shoulder -1_grid_5x5_r2_c3_r5_c0.jpg,test,dataset_tile
mild_clahe_percentile,0.7568408,0.18749876,0.24773837410952534,44.262378657687805,6.945442256577099,0.029242515563964844,1.0,24.542260902531744,6 BEEF Shoulder -1_grid_5x5_r2_c3_r5_c0.jpg,test,dataset_tile
percentile_only,0.7992613,0.17455909,0.21840025819627396,15.18884562625226,6.48252902336031,0.009576797485351562,1.0,29.58009340953178,6 BEEF Shoulder -1_grid_5x5_r2_c3_r5_c0.jpg,test,dataset_tile
current_zscore,0.0026256384,0.005026612,1.9137053625243894,0.14887142170391598,0.9111376902192548,0.0,0.037725307,798.0984712536982,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c0.jpg,test,dataset_tile
clahe_percentile,0.7560536,0.19609194,0.25936212563985467,69.95035124098285,7.218936780604377,0.043496131896972656,1.0,23.335784180348643,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c0.jpg,test,dataset_tile
mild_clahe_percentile,0.78570205,0.17562936,0.22353147607586732,54.27021372667514,7.023325327404002,0.03216075897216797,1.0,24.12378337646437,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c0.jpg,test,dataset_tile
percentile_only,0.85000813,0.1383613,0.16277625745787702,17.8256129505462,6.466885523783989,0.009723663330078125,1.0,29.0218080644977,6 BEEF Shoulder -1_grid_5x5_r2_c3_r6_c0.jpg,test,dataset_tile
current_zscore,-0.003581381,0.0076702237,-2.142292635156227,0.06033420536459744,0.8135788438143542,0.0,0.03710431,836.0829523906523,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c8.jpg,test,dataset_tile
clahe_percentile,0.621839,0.25099444,0.40363188149951007,97.94995108220246,7.701556027491305,0.08759212493896484,1.0,21.152910445158607,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c8.jpg,test,dataset_tile
mild_clahe_percentile,0.6355693,0.23707214,0.37300696637000347,82.22604462825137,7.563994591804127,0.07247734069824219,1.0,22.4414012108695,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c8.jpg,test,dataset_tile
percentile_only,0.6722168,0.21860407,0.3251982939130812,31.610095024107977,7.160539898132913,0.024974822998046875,1.0,29.373321647841426,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c8.jpg,test,dataset_tile
current_zscore,-0.004671663,0.0042079873,-0.9009400371995425,0.033380508419213584,0.8330572607868947,0.0,0.02949715,1243.9980509150153,2nd Meat_grid_5x5_r2_c0_r8_c4.jpg,test,dataset_tile
clahe_percentile,0.5039688,0.19397533,0.38489476733852807,124.51742737315362,7.381863952432161,0.09410762786865234,1.0,22.01977945323469,2nd Meat_grid_5x5_r2_c0_r8_c4.jpg,test,dataset_tile
mild_clahe_percentile,0.5122603,0.17832603,0.34811534544558204,109.40872752404175,7.182292357613003,0.08058929443359375,1.0,23.45011993349087,2nd Meat_grid_5x5_r2_c0_r8_c4.jpg,test,dataset_tile
percentile_only,0.5172519,0.16132468,0.31188742897995786,42.36705384297238,6.740011963340676,0.025501251220703125,1.0,32.51426830498048,2nd Meat_grid_5x5_r2_c0_r8_c4.jpg,test,dataset_tile
current_zscore,0.0018092467,0.0055812183,3.083125751196814,0.11355590817038319,0.7526529853306115,0.0,0.035551827,1192.7035796670061,6 BEEF Shoulder -1_grid_5x5_r2_c3_r1_c8.jpg,test,dataset_tile
clahe_percentile,0.7304939,0.2203588,0.30165686702950195,61.09837800617879,7.203309720473328,0.02289104461669922,1.0,28.686061559221667,6 BEEF Shoulder -1_grid_5x5_r2_c3_r1_c8.jpg,test,dataset_tile
mild_clahe_percentile,0.7510168,0.21094216,0.280875054212311,51.997039594014495,7.01047503732361,0.019049644470214844,1.0,28.897108702466213,6 BEEF Shoulder -1_grid_5x5_r2_c3_r1_c8.jpg,test,dataset_tile
percentile_only,0.799185,0.18818933,0.23547626321702048,18.55948534293475,6.365419633230106,0.00521087646484375,1.0,35.53428963987633,6 BEEF Shoulder -1_grid_5x5_r2_c3_r1_c8.jpg,test,dataset_tile
current_zscore,-0.0008046578,0.006323547,-7.868457177038795,0.08006191251388373,0.9908687325744938,0.0,0.03694906,877.890496831656,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c4.jpg,test,dataset_tile
clahe_percentile,0.65958714,0.24279328,0.3680983031625108,91.0164258535624,7.625200632986797,0.07541370391845703,1.0,20.242319788180513,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c4.jpg,test,dataset_tile
mild_clahe_percentile,0.6842759,0.2237685,0.32701453789587787,78.87524120880585,7.4826119038835675,0.06536197662353516,1.0,21.400915261082442,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c4.jpg,test,dataset_tile
percentile_only,0.7363594,0.1910844,0.259498467454399,32.73422042181119,7.072795019118968,0.02376842498779297,1.0,29.10933648955491,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c4.jpg,test,dataset_tile
current_zscore,-0.003101894,0.0070350585,-2.2687194751891204,0.11057472227548715,1.0052791539897075,0.0,0.037414808,528.4439505911888,meattest-7_r4_c0.jpg,test,dataset_tile
clahe_percentile,0.59849,0.2566841,0.4288854715703307,162.77394532732433,7.846976311301674,0.14583301544189453,1.0,16.601946721380465,meattest-7_r4_c0.jpg,test,dataset_tile
mild_clahe_percentile,0.6356487,0.23455408,0.3689989502683417,140.45315968835712,7.712707599489006,0.1320056915283203,1.0,17.045827954443862,meattest-7_r4_c0.jpg,test,dataset_tile
percentile_only,0.69134426,0.19701731,0.2849767303193839,70.44611925212567,7.387133540950789,0.06264972686767578,1.0,18.88014238547996,meattest-7_r4_c0.jpg,test,dataset_tile
current_zscore,-0.0014292552,0.006423901,-4.4977260852107905,0.12936401343904436,0.9997443202306641,0.0,0.036638565,944.2737554825796,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c4.jpg,test,dataset_tile
clahe_percentile,0.6592771,0.22137742,0.33578761930778284,93.12225925693807,7.645011690905761,0.08375930786132812,1.0,23.0252570162447,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c4.jpg,test,dataset_tile
mild_clahe_percentile,0.676414,0.21048072,0.3111709760840279,82.2386798010557,7.491512740391481,0.0728292465209961,1.0,24.000689307196406,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c4.jpg,test,dataset_tile
percentile_only,0.73445463,0.18554375,0.25262757574620326,31.1519471247002,7.135272574006272,0.020956039428710938,1.0,32.73339085057272,6 BEEF Shoulder -1_grid_5x5_r4_c1_r1_c4.jpg,test,dataset_tile
current_zscore,0.0030402865,0.0033300412,1.0949449225429937,0.1988782878679558,0.9958768101815156,0.0,0.033533603,1392.2235994654989,Meat_5_22_r10_c8.jpg,test,dataset_tile
clahe_percentile,0.7453681,0.1807047,0.24243652222411924,93.82524107204517,7.0221365393686925,0.05527496337890625,1.0,26.268793756240573,Meat_5_22_r10_c8.jpg,test,dataset_tile
mild_clahe_percentile,0.77098477,0.16188538,0.2099719440771635,77.0117759447894,6.788643979460229,0.042461395263671875,1.0,27.855186255954322,Meat_5_22_r10_c8.jpg,test,dataset_tile
percentile_only,0.82245004,0.121140875,0.14729250589971907,26.392835615610238,6.156458332479661,0.00844573974609375,1.0,38.46044691932842,Meat_5_22_r10_c8.jpg,test,dataset_tile
current_zscore,0.00021042806,0.005376152,25.427808838919358,0.05435276029220404,0.9645065288561494,0.0,0.024994954,1442.9618682888743,2nd Meat_grid_5x5_r2_c0_r1_c4.jpg,test,dataset_tile
clahe_percentile,0.6623448,0.23802294,0.3593635432946487,78.4015864932444,7.446608190324964,0.058526039123535156,1.0,24.91358153394045,2nd Meat_grid_5x5_r2_c0_r1_c4.jpg,test,dataset_tile
mild_clahe_percentile,0.6621709,0.23419158,0.35367188823163714,74.14435363001758,7.246305025644409,0.05319023132324219,1.0,25.530741019647767,2nd Meat_grid_5x5_r2_c0_r1_c4.jpg,test,dataset_tile
percentile_only,0.6580668,0.23374851,0.35520429235418544,34.9971426534139,6.686279548207219,0.019151687622070312,1.0,33.24602345378343,2nd Meat_grid_5x5_r2_c0_r1_c4.jpg,test,dataset_tile
current_zscore,-0.0045902384,0.0061344556,-1.3367044733216995,0.04484748831237084,0.7259192135821847,0.0,0.036793813,1101.4729991260785,6 BEEF Shoulder -1_grid_5x5_r4_c1_r5_c0.jpg,test,dataset_tile
clahe_percentile,0.5812123,0.22922108,0.3943837534358687,95.17872797613265,7.71735090137809,0.07948112487792969,1.0,23.639213695386122,6 BEEF Shoulder -1_grid_5x5_r4_c1_r5_c0.jpg,test,dataset_tile
mild_clahe_percentile,0.60192317,0.20592605,0.3421129385124697,81.80716297993678,7.549789487073472,0.06625843048095703,1.0,25.69712629475328,6 BEEF Shoulder -1_grid_5x5_r4_c1_r5_c0.jpg,test,dataset_tile
percentile_only,0.638285,0.17959976,0.28137820230823996,28.368894846407784,7.248964783034444,0.016739845275878906,1.0,37.682807620523484,6 BEEF Shoulder -1_grid_5x5_r4_c1_r5_c0.jpg,test,dataset_tile
current_zscore,0.0019342455,0.00482474,2.493089365974174,0.08895206444049109,0.9056952754244852,0.0,0.026392188,1484.9350019001138,2nd Meat_grid_5x5_r2_c0_r1_c3.jpg,test,dataset_tile
clahe_percentile,0.70761275,0.21617393,0.3054970752984121,75.51193388845059,7.272241488019837,0.05283641815185547,1.0,30.093585295593186,2nd Meat_grid_5x5_r2_c0_r1_c3.jpg,test,dataset_tile
mild_clahe_percentile,0.73241454,0.20189396,0.27565493008089975,64.07100020092821,7.089293200069586,0.042143821716308594,1.0,31.077607171990394,2nd Meat_grid_5x5_r2_c0_r1_c3.jpg,test,dataset_tile
percentile_only,0.7528762,0.19920342,0.2645895118736541,28.220761611068156,6.577673920464135,0.013216018676757812,1.0,36.03412995189554,2nd Meat_grid_5x5_r2_c0_r1_c3.jpg,test,dataset_tile
current_zscore,-0.00020010452,0.0044519072,-22.35964914088643,0.07811260218932148,0.9518699271251926,0.0,0.027168429,1394.1037375548983,2nd Meat_grid_5x5_r2_c0_r0_c3.jpg,test,dataset_tile
clahe_percentile,0.6440628,0.20802826,0.3229932366499036,73.25635684353517,7.552806650899514,0.0636434555053711,1.0,26.65966738122699,2nd Meat_grid_5x5_r2_c0_r0_c3.jpg,test,dataset_tile
mild_clahe_percentile,0.64955306,0.20381916,0.31378320616800076,71.70018631606581,7.3643794539090495,0.061959266662597656,1.0,26.824037991503747,2nd Meat_grid_5x5_r2_c0_r0_c3.jpg,test,dataset_tile
percentile_only,0.6581764,0.18740988,0.2847406663900656,36.9017083493527,6.795348572323663,0.025406837463378906,1.0,33.17288397606191,2nd Meat_grid_5x5_r2_c0_r0_c3.jpg,test,dataset_tile
current_zscore,-0.0027422395,0.0075625605,-2.7588105584759735,0.09676647165815666,0.9126980575981393,0.0,0.03694906,697.8346276661582,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c8.jpg,test,dataset_tile
clahe_percentile,0.6269661,0.25698262,0.40988214025881015,102.29639209133774,7.752447078063936,0.09259796142578125,1.0,18.836606355440576,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c8.jpg,test,dataset_tile
mild_clahe_percentile,0.647555,0.24189484,0.3735504629311946,85.5383711266586,7.63758075261331,0.07828617095947266,1.0,19.734861956279374,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c8.jpg,test,dataset_tile
percentile_only,0.7001136,0.21271394,0.3038273214028795,38.04641885025194,7.2678665925948245,0.03128242492675781,1.0,24.833207011497162,6 BEEF Shoulder -1_grid_5x5_r4_c1_r2_c8.jpg,test,dataset_tile
current_zscore,-0.009097776,0.0049610883,-0.5453677319141028,0.008162498429555853,0.4786331440516972,0.0,0.036638565,1134.327094116332,6 BEEF Shoulder -1_grid_5x5_r4_c1_r3_c6.jpg,test,dataset_tile
clahe_percentile,0.502759,0.21674602,0.43111231212994433,107.78535851448999,7.707877718527389,0.10518550872802734,1.0,23.259864673134814,6 BEEF Shoulder -1_grid_5x5_r4_c1_r3_c6.jpg,test,dataset_tile
mild_clahe_percentile,0.5052932,0.1911113,0.37821787785459643,90.58466572542847,7.500166712486147,0.08644771575927734,1.0,25.402811346875612,6 BEEF Shoulder -1_grid_5x5_r4_c1_r3_c6.jpg,test,dataset_tile
percentile_only,0.52050614,0.14931497,0.28686440065734814,33.571133453914626,7.005141712756892,0.026289939880371094,1.0,37.75300007211075,6 BEEF Shoulder -1_grid_5x5_r4_c1_r3_c6.jpg,test,dataset_tile
current_zscore,-0.0024304416,0.008201336,-3.3758110109163715,0.12483692158184567,0.9356616816975912,0.0,0.03694906,889.0599615115495,6 BEEF Shoulder -1_grid_5x5_r4_c1_r9_c2.jpg,test,dataset_tile
clahe_percentile,0.65032893,0.25188383,0.38731699304776135,81.14298246892577,7.640310511863991,0.06940174102783203,0.9999958,22.081201399668576,6 BEEF Shoulder -1_grid_5x5_r4_c1_r9_c2.jpg,test,dataset_tile
mild_clahe_percentile,0.6689689,0.24228673,0.3621788081339712,69.6040096233155,7.534485849468863,0.05950450897216797,1.0,23.051602146336148,6 BEEF Shoulder -1_grid_5x5_r4_c1_r9_c2.jpg,test,dataset_tile
percentile_only,0.69559234,0.24120943,0.34676788475648374,27.467906950299948,7.217154737771853,0.018873214721679688,1.0,30.28777289369894,6 BEEF Shoulder -1_grid_5x5_r4_c1_r9_c2.jpg,test,dataset_tile
current_zscore,-0.004484623,0.0075146668,-1.6760254870854732,0.09847927089049335,0.9618511651360501,0.0,0.03725956,577.3628505625129,meattest-7_r3_c0.jpg,test,dataset_tile
clahe_percentile,0.6006202,0.24930981,0.4150865866773986,146.36135273490436,7.831371488893608,0.13919639587402344,1.0,16.754592655274223,meattest-7_r3_c0.jpg,test,dataset_tile
mild_clahe_percentile,0.6302126,0.22980845,0.364651679878198,125.19659257690364,7.695499837203071,0.1288919448852539,1.0,17.60591031415321,meattest-7_r3_c0.jpg,test,dataset_tile
percentile_only,0.6628311,0.20685332,0.3120749683174869,53.48827925231308,7.4960315358983,0.060540199279785156,1.0,20.986437692022616,meattest-7_r3_c0.jpg,test,dataset_tile
current_zscore,-0.0035044223,0.00423438,-1.208641086902459,0.042733192435662204,0.8510569793381271,0.0,0.035241332,916.2324291286618,Meat_5_22_r6_c4.jpg,test,dataset_tile
clahe_percentile,0.55508524,0.20765351,0.3740923336866591,120.18620016412751,7.578516930633531,0.09067630767822266,1.0,19.492366958522094,Meat_5_22_r6_c4.jpg,test,dataset_tile
mild_clahe_percentile,0.5849094,0.18355267,0.31381331899266235,95.0773465210429,7.3772560027522776,0.06815719604492188,0.9999956,21.324989302283154,Meat_5_22_r6_c4.jpg,test,dataset_tile
percentile_only,0.635728,0.13500509,0.212362636157488,37.52115658734601,6.746474925216542,0.021657943725585938,1.0,28.79666674966092,Meat_5_22_r6_c4.jpg,test,dataset_tile
current_zscore,0.0017835366,0.0026901357,1.5074701678310205,0.11601924896149285,0.8808230567189274,0.0,0.017232545,2381.6426216285513,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r8_c8.jpg",test,dataset_tile
clahe_percentile,0.61021197,0.18775706,0.30769103517631097,105.34028806909919,7.11926946822818,0.0760335922241211,1.0,30.117615175423026,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r8_c8.jpg",test,dataset_tile
mild_clahe_percentile,0.62179726,0.17702699,0.284701642691209,99.41276349533291,6.8673109278705065,0.06772613525390625,1.0,31.112990085337525,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r8_c8.jpg",test,dataset_tile
percentile_only,0.60869145,0.17155255,0.28183781918809153,57.68009756263564,6.118248015163559,0.02785015106201172,1.0,37.44006523202543,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r8_c8.jpg",test,dataset_tile
current_zscore,0.00058807386,0.0041085416,6.974578093066272,0.05732440941119421,1.0018945302694406,0.0,0.035862323,1269.8153757268265,Meat_5_22_r0_c6.jpg,test,dataset_tile
clahe_percentile,0.65440744,0.19493757,0.29788364496308184,105.92491825257324,7.267058281791778,0.05819988250732422,1.0,23.8433162363876,Meat_5_22_r0_c6.jpg,test,dataset_tile
mild_clahe_percentile,0.6833254,0.17661217,0.25845945070251736,85.98905392465412,7.060471718485395,0.04198741912841797,1.0,25.68503141363065,Meat_5_22_r0_c6.jpg,test,dataset_tile
percentile_only,0.723854,0.1547037,0.2137219544830544,31.797890187727717,6.526684150694448,0.012825965881347656,1.0,33.9599007540288,Meat_5_22_r0_c6.jpg,test,dataset_tile
current_zscore,-0.0064883297,0.0054932414,-0.8467646304588163,0.03548145294098504,0.9475678213390376,0.0,0.035241332,1153.6481165789514,6 BEEF Shoulder -1_grid_5x5_r2_c2_r6_c2.jpg,test,dataset_tile
clahe_percentile,0.51204795,0.21398647,0.41790237589124435,63.78529116859136,7.659513069061411,0.05776023864746094,1.0,23.918089541345157,6 BEEF Shoulder -1_grid_5x5_r2_c2_r6_c2.jpg,test,dataset_tile
mild_clahe_percentile,0.5207243,0.19642478,0.37721382765550915,54.92130651451589,7.465706513787189,0.045360565185546875,1.0,25.833093361485297,6 BEEF Shoulder -1_grid_5x5_r2_c2_r6_c2.jpg,test,dataset_tile
percentile_only,0.55863804,0.17010273,0.3044948873156812,19.54006773680794,7.051364803982032,0.009650230407714844,1.0,37.319153521648396,6 BEEF Shoulder -1_grid_5x5_r2_c2_r6_c2.jpg,test,dataset_tile
current_zscore,-0.0013705738,0.005241334,-3.826981871526462,0.12633800449748378,0.9062259304056061,0.0,0.037104312,952.8194023372108,Meat_5_22_r8_c1.jpg,test,dataset_tile
clahe_percentile,0.63268447,0.21770526,0.3440971466515485,131.87093198966477,7.623339314486388,0.10138607025146484,1.0,21.91665264041295,Meat_5_22_r8_c1.jpg,test,dataset_tile
mild_clahe_percentile,0.66314197,0.19492851,0.2939464369083852,107.25854270645868,7.436114132464606,0.07792377471923828,1.0,23.680232544490565,Meat_5_22_r8_c1.jpg,test,dataset_tile
percentile_only,0.73346305,0.15556632,0.21209808449257056,37.55695813940747,6.981494552254558,0.01839733123779297,1.0,32.15633702834776,Meat_5_22_r8_c1.jpg,test,dataset_tile
current_zscore,-0.0007980733,0.00548879,-6.886179807098236,0.05384159072764305,0.9914893812637732,0.0,0.027789421,1429.691503933431,2nd Meat_grid_5x5_r2_c0_r2_c3.jpg,test,dataset_tile
clahe_percentile,0.64201456,0.23058806,0.359162731959561,91.43685019478906,7.5158870760801735,0.08268451690673828,1.0,25.612754311541302,2nd Meat_grid_5x5_r2_c0_r2_c3.jpg,test,dataset_tile
mild_clahe_percentile,0.64442354,0.22665696,0.3517199343631706,85.62719514872879,7.348452857910619,0.07698440551757812,1.0,26.28528958950256,2nd Meat_grid_5x5_r2_c0_r2_c3.jpg,test,dataset_tile
percentile_only,0.6288911,0.22956674,0.36503357921926516,40.29440974186491,6.804900138867602,0.028219223022460938,1.0,34.247055427475324,2nd Meat_grid_5x5_r2_c0_r2_c3.jpg,test,dataset_tile
current_zscore,0.0014584105,0.004540896,3.111459025358105,0.1481790542593444,0.9946479760034231,0.0,0.03725956,925.5205287225949,Meat_5_22_r2_c7.jpg,test,dataset_tile
clahe_percentile,0.6927067,0.21446352,0.30960174946540264,80.17220115452074,7.48659027065432,0.05469703674316406,1.0,22.85660134750617,Meat_5_22_r2_c7.jpg,test,dataset_tile
mild_clahe_percentile,0.7371658,0.1881992,0.25530070666677174,63.950084678243,7.256473085399162,0.040843963623046875,1.0,24.323110827552114,Meat_5_22_r2_c7.jpg,test,dataset_tile
percentile_only,0.8110892,0.13601242,0.16769086483397078,24.6267059528318,6.636699879835214,0.014189720153808594,1.0,30.973687208947172,Meat_5_22_r2_c7.jpg,test,dataset_tile
current_zscore,-0.002215653,0.0042735767,-1.9296823205479297,0.05524921416417783,0.7041585216102617,0.0,0.029807648,1585.6093314485915,2nd Meat_grid_5x5_r2_c0_r4_c3.jpg,test,dataset_tile
clahe_percentile,0.5875738,0.19102229,0.32510292004537783,88.14554212987423,7.389484049147725,0.054889678955078125,1.0,27.440574471985606,2nd Meat_grid_5x5_r2_c0_r4_c3.jpg,test,dataset_tile
mild_clahe_percentile,0.6087184,0.1761162,0.28932246890845087,77.08883856503235,7.183112611603869,0.042479515075683594,1.0,29.007695357449947,2nd Meat_grid_5x5_r2_c0_r4_c3.jpg,test,dataset_tile
percentile_only,0.6280414,0.17872939,0.28458172402010884,32.860942840517964,6.713754969745973,0.0127105712890625,1.0,38.03263211615397,2nd Meat_grid_5x5_r2_c0_r4_c3.jpg,test,dataset_tile
current_zscore,-0.005041121,0.004791191,-0.9506102750643788,0.045172691322477476,0.6132989258696652,0.0,0.03539658,892.4863352316125,Meat_5_22_r5_c11.jpg,test,dataset_tile
clahe_percentile,0.5441858,0.21456355,0.39428288552169216,122.64694604961187,7.653971935798266,0.1106576919555664,1.0,20.56148631691816,Meat_5_22_r5_c11.jpg,test,dataset_tile
mild_clahe_percentile,0.5828139,0.18920375,0.3246378018685299,101.38904738776051,7.444499564353787,0.09006500244140625,1.0,22.211019044019544,Meat_5_22_r5_c11.jpg,test,dataset_tile
percentile_only,0.63580215,0.14694637,0.23111928692740888,38.52987420196587,6.909453388643135,0.02286815643310547,1.0,29.138314832824815,Meat_5_22_r5_c11.jpg,test,dataset_tile
current_zscore,-0.0039310665,0.0046507227,-1.1833699859420699,0.044220924303772335,0.9273921732045749,0.0,0.033533603,1133.820202092239,Meat_5_22_r0_c12.jpg,test,dataset_tile
clahe_percentile,0.5499281,0.21259545,0.38658699238754907,107.84722960878571,7.651667871935243,0.08488178253173828,1.0,22.691551219947524,Meat_5_22_r0_c12.jpg,test,dataset_tile
mild_clahe_percentile,0.5702438,0.19292198,0.338314333401381,92.76564999634749,7.453664908857486,0.06708240509033203,1.0,24.541791951769262,Meat_5_22_r0_c12.jpg,test,dataset_tile
percentile_only,0.5993036,0.15932323,0.265846832382788,39.873536149635584,6.896151348791105,0.022216796875,1.0,33.17383712773925,Meat_5_22_r0_c12.jpg,test,dataset_tile
current_zscore,0.0007319865,0.0040085427,5.4687812755133,0.07916259759804234,0.9972400994883021,0.0,0.030273393,1392.3383500422067,Meat_5_22_r0_c9.jpg,test,dataset_tile
clahe_percentile,0.6516902,0.20900142,0.3207062282205707,87.46171984517423,7.398817992661227,0.05758857727050781,1.0,24.951696875671242,Meat_5_22_r0_c9.jpg,test,dataset_tile
mild_clahe_percentile,0.68165624,0.18770173,0.27536087129372366,74.6943898521713,7.169660505006243,0.045482635498046875,1.0,26.50666854455165,Meat_5_22_r0_c9.jpg,test,dataset_tile
percentile_only,0.7238119,0.15741082,0.21747444683463055,30.303792736900505,6.597634637489127,0.014382362365722656,1.0,35.60459847430616,Meat_5_22_r0_c9.jpg,test,dataset_tile
current_zscore,0.00042054913,0.004061843,9.63551466634183,0.07893753022290184,1.0089696451379475,0.0,0.022510983,1814.5991016692956,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r4_c0.jpg",test,dataset_tile
clahe_percentile,0.6153659,0.21267322,0.34560391418358966,87.62078045657717,7.414246615882208,0.05527687072753906,1.0,28.182917813817124,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r4_c0.jpg",test,dataset_tile
mild_clahe_percentile,0.62321424,0.20703502,0.33220467841105933,82.70129685010761,7.219137734964393,0.05108356475830078,1.0,28.803517112205856,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r4_c0.jpg",test,dataset_tile
percentile_only,0.61359084,0.20928967,0.3410893977596535,42.98251368243655,6.619003916510115,0.019342422485351562,1.0,35.30904231796483,"4th Meat, 400 g, 3 wts_grid_5x5_r1_c0_r4_c0.jpg",test,dataset_tile
current_zscore,0.0009999733,0.004958948,4.954126408088988,0.15667343138193246,1.001952015019916,0.0,0.036172822,913.3223540736974,Meat_5_22_r9_c9.jpg,test,dataset_tile
clahe_percentile,0.7188371,0.20803419,0.2894034034268075,79.5620607049168,7.364623285458306,0.044610023498535156,1.0,21.78096456446568,Meat_5_22_r9_c9.jpg,test,dataset_tile
mild_clahe_percentile,0.7478417,0.18350331,0.2453768833641722,63.909570667947264,7.155306930446139,0.035841941833496094,1.0,23.369196990485182,Meat_5_22_r9_c9.jpg,test,dataset_tile
percentile_only,0.7936612,0.14786673,0.1863094023845963,23.45185308103737,6.678348593716944,0.013729095458984375,1.0,30.677000537635568,Meat_5_22_r9_c9.jpg,test,dataset_tile
